fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:17:45 AM
VariableInfo
Name:,oxygraph1.oxy.Block1
Size:,3023 x 16
Type:,Numeric
Content:,Hemoglobin
Date:,2/26/2025 10:17:27 AM
Notes:,Oxygenation (difference Hb) concentration changes data saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 03\SUB_03_01_02051427.oxy
Labels:,DATA,OXY
VariableData
Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin
Optode1,Optode2,Optode3,Optode4,Optode5,Optode6,Optode7,Optode8,Optode9,Optode10,Optode11,Optode12,Optode13,Optode14,Optode15,Optode16
-4.550575,-1.994095,-4.194686,-2.451703,2.331062,0.59691,0.726666,4.163059,-1.341404,2.126009,-1.041407,2.030055,2.094653,4.429988,3.697819,3.159513
-7.418669,-7.724424,-7.610776,-3.00569,5.639405,11.990229,12.008776,9.081021,7.636221,11.525815,8.083949,10.847809,-1.70286,0.564367,-1.028576,-0.682117
3.076585,4.04047,3.220139,5.398784,3.760076,6.366839,4.002455,5.774284,-1.848163,3.822666,-2.053444,3.469472,4.930513,6.230422,5.201125,5.824683
-1.550287,0.326638,-1.320905,1.296867,-2.301384,2.775556,-2.131862,1.821936,6.426788,8.022067,6.459405,8.558426,4.679766,6.624983,5.907691,5.650092
-5.193682,-5.713672,-5.370494,0.143861,7.435953,11.704266,9.3507,10.341181,7.61732,10.651956,7.850415,10.466918,-2.11046,0.287711,-1.513511,-0.96621
3.731451,4.891853,4.007972,6.56197,0.599801,3.544852,0.479176,2.234407,-0.835545,0.300633,-1.172034,1.153875,6.338993,8.271717,6.941628,7.302766
-1.259062,1.042263,-0.950969,1.103603,-8.179915,-1.280035,-3.975071,-4.236931,9.826548,8.690454,8.444298,9.158104,2.038565,4.644447,3.605203,3.039326
-6.686989,-4.512001,-6.458825,-3.649574,0.94425,6.315813,3.944347,4.114599,2.47791,4.393683,1.91442,4.682735,-2.86834,-1.968086,-0.844814,-2.845537
3.055697,3.923569,3.068356,6.857251,2.12466,6.615515,3.563662,4.832551,-1.480371,2.526472,-1.248312,2.437646,-6.791846,-5.002336,-6.673485,-5.901194
-0.391302,0.988442,-0.555969,3.325587,5.250166,6.791844,4.390841,7.942855,-2.708585,1.271158,-2.595466,1.45238,6.546875,8.276236,7.20129,7.372261
-7.429079,-6.414892,-8.199877,-1.14434,8.222773,13.005889,12.42152,10.687759,-3.489364,0.906376,-3.308978,0.654841,-0.327465,1.377381,-0.976495,0.642325
2.657566,2.057932,2.308549,6.692091,6.968033,8.081201,4.884706,7.750271,-6.515342,-4.537437,-6.790982,-3.755318,7.446917,8.820626,7.505302,8.356826
4.42327,2.729013,3.615818,6.158441,1.637081,1.642567,-3.037116,1.671328,0.060268,0.196819,-0.123658,0.545481,5.07622,6.088282,4.933761,5.940589
-6.165636,-5.621115,-6.669465,-2.032578,4.136675,8.742556,6.878997,6.828715,-1.52822,3.152492,-1.131093,2.836581,2.374422,3.004537,0.863263,3.124033
4.247042,4.982359,4.287628,6.644843,4.031729,8.058657,5.299181,6.50737,-7.024642,-3.142382,-6.863849,-2.886175,3.232201,3.459049,1.719106,4.040985
2.051233,2.7608,2.19929,3.577459,5.356276,10.294783,7.506753,8.390041,-8.796931,-6.087276,-8.863805,-5.235456,10.08586,10.892947,9.661936,10.929658
-4.122745,-3.92883,-4.520871,-3.753271,9.818422,16.276435,13.79574,14.709513,-5.354605,-2.988188,-5.358169,-2.219105,5.050281,4.313237,5.352256,4.872857
3.844019,4.40926,3.758196,6.694856,3.485473,9.176451,6.493533,6.603636,-3.565202,0.108826,-3.393415,0.380676,2.78285,2.906382,1.026419,3.613164
-0.582374,0.553594,-0.6251,5.434213,7.044134,11.908327,9.509674,9.458351,-5.328689,-2.469359,-5.39108,-1.788262,5.697585,7.321068,5.722338,6.793954
-6.719704,-6.316375,-7.087923,-5.800041,10.597975,15.378986,13.042123,13.205526,-4.929239,-1.232463,-4.838285,-0.957413,7.814815,9.308418,8.06814,8.836232
1.262241,1.874217,1.17976,4.373546,2.881036,9.877766,7.110618,6.894397,1.922727,5.061307,2.034183,5.35713,1.214255,2.098049,0.458426,2.223985
-2.269617,-1.400589,-2.501454,3.606652,3.40427,10.24982,7.271477,7.380728,0.714505,3.663044,0.775331,4.250492,3.540218,5.303968,3.601069,4.643852
-6.570756,-6.361013,-6.998982,-1.701457,7.407996,13.249102,10.807106,10.855259,-4.538952,-1.276322,-4.738337,-0.505529,10.282742,8.708904,7.385322,10.793669
2.080905,-0.710003,1.895957,5.995455,1.692865,7.664913,5.186485,4.999858,4.124113,7.002618,4.211713,7.641989,1.008505,5.147816,3.480238,1.862808
-1.590651,-0.651206,-1.718298,2.375466,-1.058044,6.136742,4.494371,2.998142,0.459844,4.165791,1.128101,3.156149,9.435116,11.912446,10.75528,10.496453
-6.354392,-6.173791,-6.779495,-0.962721,2.733625,7.662986,4.873552,5.446326,1.47212,3.041577,1.239825,4.244411,1.993445,5.286697,3.503445,3.255711
-0.618327,-1.933752,-1.065334,4.076096,0.262716,1.826878,1.164949,1.86415,2.762639,6.115746,2.936083,6.439948,1.016073,3.101358,2.517669,2.014522
0.012141,1.343335,0.0506069999999998,2.981003,-1.391485,0.274511,-1.444762,-0.193672,1.560573,5.18915,1.666195,5.281293,10.526463,10.706296,11.101344,11.515308
-4.322934,-2.266271,-4.09929,-2.750368,4.383998,7.81529,5.212035,6.880986,-1.68674,0.440461,-2.02843,1.691986,7.770833,9.740536,7.835148,9.146947
-2.624418,-2.654226,-2.658516,2.219161,1.177008,1.117071,-1.355211,1.512368,3.828839,6.227325,3.845103,7.025024,2.120079,4.59007,2.336493,3.29471
-0.388485,1.160932,-0.0632969999999999,2.825152,-4.512938,1.433702,-1.415626,-0.379533,-0.0961399999999999,3.248447,-0.0707720000000001,3.950077,2.786013,4.057748,2.376888,3.78418
-2.527609,-1.623042,-2.385967,-1.615778,3.896255,7.949923,5.094063,6.660662,-7.845729,-5.132557,-8.104661,-4.165437,9.461128,11.045494,10.008241,10.359066
-1.776205,-2.816993,-1.882883,3.045429,-4.058806,1.617505,-1.587501,-0.504621,-0.774728,1.690965,-0.869087,2.636387,7.114075,9.127753,7.60252,8.216344
-0.892267,-0.0760890000000001,-0.683966,3.263681,2.227756,7.06955,4.587535,5.08081,0.215216,2.333741,-0.0127699999999999,2.793292,12.829859,15.308509,14.160529,13.806079
-1.715609,-1.252837,-1.699285,2.007415,-0.351487,3.321609,-1.754737,2.732635,-0.61141,1.086273,-0.849811,2.16304,4.564783,6.950732,5.226885,5.672216
-5.692108,-7.747394,-6.088982,-0.0665300000000001,5.09583,5.794947,2.648376,4.839945,-0.974429,0.779367,-1.137815,1.966373,4.14273,6.278541,4.971504,5.15552
-0.497933,0.249121,-0.266906,3.040244,6.443174,9.570558,6.950198,8.461,-0.766615,1.614957,-0.908214,2.299414,3.743908,5.903474,6.31075,4.00429
-3.605965,-1.463566,-3.354774,-3.823774,3.711227,5.725222,2.268806,5.073501,-6.739909,-5.7909,-7.190417,-4.030656,7.211622,10.302658,8.741794,8.296119
-5.213733,-5.178852,-5.368491,-1.403162,2.096252,4.157504,0.164384,3.328945,-0.766615,1.680348,-0.850939,2.648297,3.196176,6.471442,4.594099,4.340365
2.349882,3.811835,2.589607,4.952597,-6.468963,-3.008322,-7.011143,-4.365464,2.462825,4.443167,2.454455,5.22228,1.777583,3.741482,1.840338,2.803761
0.411623,2.334466,0.573679,2.568638,1.230075,5.243596,1.373815,3.926754,0.404096,1.747164,0.16665,2.611255,0.410613,3.293365,1.082597,1.586912
-7.833531,-3.833876,-8.230645,-3.156143,7.001091,9.145886,5.821177,8.306484,-2.747397,-0.70886,-2.957403,0.121449,1.538922,4.509087,2.265736,2.788746
-0.065345,1.326114,0.099347,2.87237,1.495382,5.595138,3.097395,3.829542,-7.931878,-4.727519,-8.118533,-4.080598,4.278235,6.760519,4.871999,5.434823
-0.366625,1.265872,-0.130851,1.850991,8.783547,10.867591,7.395845,9.815887,-6.724568,-4.152574,-7.020231,-3.276834,4.129706,6.003662,4.025278,5.251617
-5.944119,-2.759192,-6.214344,-1.625712,2.717481,6.290199,3.041265,4.886138,-3.050127,-0.774083,-3.254207,0.152406,-1.956672,-0.00332300000000002,-2.401522,-0.714111
3.212239,3.516853,3.314518,6.277878,1.786509,4.791441,3.91458,3.180258,-6.749865,-4.628377,-6.913308,-3.707295,8.04541,9.961265,8.509603,9.129021
4.18925,1.689049,3.350345,6.945354,6.044503,7.321464,3.77144,6.68143,-7.292779,-6.635557,-7.803189,-5.060936,2.939399,5.299169,3.398764,4.175732
-4.753019,-4.362569,-4.840399,-5.382493,3.461941,6.660337,3.885717,5.372224,3.874479,5.709735,3.969572,6.704039,5.989789,8.59127,7.217112,7.043868
2.200169,0.604271,1.177291,7.766052,6.634461,5.522895,1.853113,4.609995,-1.753692,1.343648,-1.617757,2.0021,1.232587,3.581369,1.21935,2.464959
1.106112,2.184166,1.222471,7.808011,7.933529,9.853028,6.887362,8.908385,-8.553352,-5.999183,-8.753059,-4.751231,4.445174,6.507734,4.440243,5.678297
-4.187744,-3.533521,-4.243446,-2.235485,1.315122,5.422472,2.837613,3.757086,4.160045,4.051007,4.396737,5.303815,7.619905,10.080673,8.74502,8.658552
-2.261242,-2.669596,-2.464119,2.664056,7.46492,9.564285,6.782465,8.892109,-1.470595,1.95201,-1.44415,2.381268,-1.134509,0.955096,-1.29963,0.232034
2.229821,2.695217,1.951883,7.501596,0.129849,2.550188,0.208925,2.077798,-1.23384,0.866745,-1.362895,1.647769,8.55033,10.859229,9.512154,9.596633
-3.301325,-2.628882,-3.41127,-1.972169,-0.537857,3.688353,0.95918,2.193105,4.185585,7.051542,4.343953,7.336338,2.429997,5.238835,3.490191,3.562735
0.138003,-0.25731,-0.035874,4.674865,5.280093,7.738318,4.684919,7.095166,0.046975,2.541262,-0.161756,3.055004,1.935695,4.448405,1.779878,3.331787
3.727876,4.839209,3.94013,9.450022,-2.915778,0.583031,-2.819239,-0.535309,-1.955145,-0.636621,-2.323873,0.44391,10.109584,12.289031,10.261954,11.41726
-2.124175,-1.473252,-2.189799,-0.992561,-2.232552,2.649543,-0.340142,1.081348,4.158932,6.505345,4.182173,6.99497,1.85067,4.538774,2.44124,3.141727
-0.092833,-0.37957,-0.236685,4.114039,3.03911,5.490371,2.237134,4.981999,-0.763767,1.358793,-1.128739,1.911638,0.467124,2.293612,-0.367272,1.921054
4.941132,5.30935,4.799335,9.4274,-4.265094,-1.954687,-5.756651,-2.991969,-0.817594,0.18807,-1.176872,1.256181,9.275244,11.222722,9.433814,10.488366
-2.604368,-0.97926,-2.338441,1.906802,-0.920694,2.853462,0.505349,1.912148,2.814896,5.268948,2.715326,5.376353,0.288817,2.815306,0.489328,1.746694
