fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:19:27 AM
VariableInfo
Name:,oxygraph1.hbt.Block1
Size:,2420 x 16
Type:,Numeric
Content:,Hemoglobin
Date:,2/26/2025 10:19:10 AM
Notes:,Total-hemoglobin concentration changes data saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 03\SUB_03_02_02051508.oxy
Labels:,DATA,HBT
VariableData
Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin
Optode1,Optode2,Optode3,Optode4,Optode5,Optode6,Optode7,Optode8,Optode9,Optode10,Optode11,Optode12,Optode13,Optode14,Optode15,Optode16
-1.690213,-1.275857,-0.452978,-0.450604,0.503135,0.621078,0.573749,0.796041,-0.862435,0.267823,-0.913641,-0.467205,3.48503,2.3831,3.635827,3.748706
-1.081466,-0.386555,1.299391,0.911486,2.35108,0.607406,2.34361,1.148683,-0.821671,-0.618292,-0.367921,-0.446666,1.562751,1.055768,1.706852,2.215638
-1.140348,-0.986261,-0.500748,-0.525739,0.824267,0.50621,0.762659,0.810931,-0.448934,-1.20426,-0.665824,-0.544826,2.424679,1.941588,2.471959,1.62738
-1.738272,-0.929035,0.613439000000001,0.516335,-0.424701,0.0574950000000001,-0.520153,0.0806549999999997,-0.0857220000000001,-0.495158,-1.654502,-0.900851,3.366516,2.376761,3.644218,3.72504
-1.578868,-1.574385,-0.797049,-0.963178,-1.035109,0.251983,-1.277368,-0.214754,0.452231,0.742026,-0.185448,0.45954,0.845554000000001,0.23602,1.093234,1.120222
-0.354382,0.0946960000000001,0.777996,0.251694,-0.862502,0.934428,-0.961426,0.37744,0.0772189999999999,0.371391,-0.614966,-0.038529,3.173931,2.270582,3.474248,3.66769
0.925058,1.082349,1.423299,0.690259,0.112175,1.245644,0.00147900000000023,0.578076,-0.103621,0.183119,-0.147041,0.081784,0.585427,0.252484,0.783638,0.847862
0.454443,0.134444,0.184335,0.54013,-0.115393,0.897249,-0.1894,0.298036,0.22468,0.019804,0.685592,0.681534,1.242313,0.80894,1.355844,1.340139
1.305095,0.815977,-0.0175160000000001,0.557605,1.065239,0.653726,1.009984,-0.112309,0.482895,0.875569,0.714352,0.690025,1.045536,0.622441,1.152855,2.269261
