fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:19:27 AM
VariableInfo
Name:,oxygraph1.hbr.Block1
Size:,2420 x 16
Type:,Numeric
Content:,Hemoglobin
Date:,2/26/2025 10:19:10 AM
Notes:,Deoxygenated-hemoglobin concentration changes data saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 03\SUB_03_02_02051508.oxy
Labels:,DATA,HBR
VariableData
Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin
Optode1,Optode2,Optode3,Optode4,Optode5,Optode6,Optode7,Optode8,Optode9,Optode10,Optode11,Optode12,Optode13,Optode14,Optode15,Optode16
-2.187671,-2.245432,-2.990474,-0.61162,4.028479,3.63294,4.097465,4.188903,-1.589638,-2.33164,-2.282408,-2.183559,-0.621386,0.557508,-1.295862,-2.274208
-4.679508,-5.211578,-6.770756,-4.676203,3.924381,1.765784,4.004547,2.763392,-0.354361,-1.529733,-1.145284,-0.912492,-2.477461,-1.869125,-2.820666,-2.86708
-1.498349,-2.005793,-3.031141,-2.110881,0.289575,0.992092,0.400406,1.081211,-1.393295,-1.226514,-0.856687,-0.838997,-3.009141,-2.448924,-3.484915,-5.594978
-4.338777,-4.558693,-5.554345,-5.007446,4.562976,1.323391,4.696485,2.65758,3.133464,2.544602,3.571041,3.270064,-0.918379,-0.510839,-1.365926,-1.830209
-1.42157,-2.593903,-3.112985,-3.373043,1.259403,1.64752,1.325536,1.302105,-0.591503,-1.597933,-1.098791,-1.210875,-4.161432,-3.796386,-4.367639,-3.22866
-1.434722,-1.193231,-1.6071,-1.405293,1.189059,1.499551,1.03299,0.75221,0.850988,-0.542159,0.305476,0.167559,0.698274,1.342686,0.19229,-0.432883
-0.097164,0.456788,0.40457,1.109861,-3.261667,-2.220723,-3.210911,-2.807392,0.8246,0.319727,0.482801,0.449589,-0.873109,-0.294573,-1.129479,-0.814135
2.237148,2.060906,3.199213,2.275256,-0.552341,-0.034634,-0.612613,-0.677304,2.620318,0.167035,0.201572,0.700744,-3.402037,-2.83793,-3.520683,-2.594122
3.983505,3.948401,3.440803,3.420217,-0.251685,0.689631,-0.403074,0.038615,-0.923898,-0.909823,-2.789107,-2.181138,-3.158388,-2.754259,-3.087332,-2.312717
3.52553,3.925128,4.615108,4.442682,1.239808,0.153269,0.997533,-0.340973,-3.594773,-3.489506,-4.364038,-3.75984,-2.337113,-2.369038,-2.012718,-0.068451
1.733885,2.560407,3.808455,4.072528,-1.758931,0.39217,-2.245224,-1.764311,-5.058305,-4.638827,-4.977049,-4.336343,-1.378606,-1.46352,-0.95676,0.915306
0.667658,2.274528,4.857884,6.087252,-6.24612,-2.707837,-6.296339,-4.290389,-3.962487,-3.232242,-2.367981,-2.486098,2.043618,1.719587,2.354539,3.098531
1.217322,1.588879,1.122476,1.954921,-1.556215,0.14841,-1.822669,-0.831336,-4.094875,-4.102288,-3.768614,-3.752534,2.037547,1.760736,2.63804,3.458767
-2.24135,-1.192404,0.378729,0.052084,-3.320187,-1.383835,-3.377109,-1.947688,-2.33786,-2.518793,-2.027995,-2.857882,3.472767,3.32379,3.7835,3.713095
-3.467391,-3.060018,-2.676429,-0.79914,-2.294353,-1.114261,-2.232917,-1.114483,0.981678,-1.344663,-0.247391,-0.640655,2.412578,2.581563,2.368224,1.750937
-3.815178,-3.888261,-4.391545,-2.697687,-1.144354,-0.441365,-0.921798,-0.030102,1.328189,0.83026,1.907824,1.553903,1.454642,1.73236,1.215806,2.011684
-1.976007,-2.42787,-3.427182,-2.297874,1.614523,-0.081446,1.757023,0.270338,3.474513,2.964283,3.301611,2.836589,-1.366202,-1.126679,-1.704021,-2.757003
-0.159686,-0.955721,-2.277804,-1.67257,4.198354,1.076976,4.008675,2.459399,5.369165,4.158843,2.339592,2.532824,-0.269918,-0.14162,-0.250394,0.652502
-0.87944,-1.418678,-2.298421,-2.174676,4.841046,3.372024,5.010211,4.550718,1.376493,1.521282,0.244957,0.430384,-0.361416,0.32929,-0.409404,-0.831494
1.647426,0.570211,-1.562264,-1.033798,6.335545,3.58867,6.10958,5.728997,-2.610493,-2.766048,-3.790565,-3.551402,4.256249,4.196897,4.19973,2.90391
1.755615,1.105001,0.458747,0.580105,3.991806,2.045432,3.812434,2.681072,-1.784145,-1.461858,-2.141658,-1.867129,1.066277,0.892145,1.165505,0.890745
3.379086,3.004085,2.11203,2.64059,-0.429905,0.366916,-0.501052,0.082356,1.41195,1.688079,0.916837,1.140334,0.552595,0.429126,0.429343,-2.116022
