fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:55:01 AM
VariableInfo
Name:,oxygraph1.oxy.Time1
Size:,5286 x 1
Type:,Numeric
Content:,Time
Date:,2/26/2025 10:54:27 AM
Notes:,Time saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 14\SUB_14_01_02131452.oxy
Labels:,OXY,TIME
VariableData
Time

57.595
58.105
58.615
59.125
59.635
60.145
60.655
61.165
61.675
62.185
62.695
63.205
63.715
64.225
64.735
65.245
65.755
66.265
66.775
67.285
67.795
68.305
68.815
69.325
69.835
70.345
70.855
71.366
71.876
72.386
72.896
73.406
73.916
74.426
74.936
75.446
75.956
76.466
76.976
77.486
77.996
78.506
79.016
79.526
80.036
80.547
81.057
81.567
82.077
82.587
83.097
83.607
84.117
84.627
85.137
85.647
86.157
86.667
87.177
87.687
88.197
88.707
89.217
89.727
90.237
90.747
91.257
91.767
92.277
92.787
93.298
93.808
94.318
94.828
95.338
95.848
96.358
96.868
97.378
97.888
98.398
98.908
99.418
99.928
100.438
100.948
101.458
101.968
102.478
102.988
103.498
104.008
104.518
105.028
105.538
106.049
106.559
107.069
107.579
108.089
108.599
109.109
109.619
110.129
110.639
111.149
111.659
112.169
112.679
113.189
113.699
114.209
114.719
115.229
115.739
116.25
116.76
117.27
117.78
118.29
118.8
119.31
119.82
120.33
120.84
121.35
121.86
122.37
122.88
123.39
123.9
124.41
124.92
125.43
125.94
126.45
126.96
127.47
127.98
128.49
129.001
129.511
130.021
130.531
131.041
131.551
132.061
132.571
133.081
133.591
134.101
134.611
135.121
135.631
136.141
136.651
137.161
137.671
138.181
138.692
139.202
139.712
140.222
140.732
141.242
141.752
142.262
142.772
143.282
143.792
144.302
144.812
145.322
145.832
146.342
146.852
147.362
147.872
148.382
148.892
149.402
149.912
150.422
150.932
151.442
151.952
152.463
152.973
153.483
153.993
154.503
155.013
155.523
156.033
156.543
157.053
157.563
158.073
158.583
159.093
159.603
160.113
160.623
161.133
161.643
162.154
162.664
163.174
163.684
164.194
164.704
165.214
165.724
166.234
166.744
167.254
167.764
168.274
168.784
169.294
169.804
170.314
170.824
171.334
171.844
172.354
172.864
173.375
173.885
174.395
174.905
175.415
175.925
176.435
176.945
177.455
177.965
178.475
178.985
179.496
180.006
180.516
181.026
181.536
182.046
182.556
183.066
183.576
184.086
184.596
185.106
185.616
186.126
186.636
187.146
187.656
188.166
188.676
189.186
189.696
190.207
190.717
191.227
191.737
192.247
192.757
193.267
193.777
194.287
194.797
195.307
195.817
196.327
196.837
197.347
197.857
198.367
198.877
199.387
199.897
200.408
200.918
201.428
201.938
202.448
202.958
203.468
203.978
204.488
204.998
205.508
206.018
206.528
207.038
207.548
208.058
208.568
209.078
209.588
210.098
210.608
211.118
211.628
