fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:44:27 AM
VariableInfo
Name:,oxygraph1.oxy.Block1
Size:,2209 x 16
Type:,Numeric
Content:,Hemoglobin
Date:,2/26/2025 10:44:05 AM
Notes:,Oxygenation (difference Hb) concentration changes data saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 08\SUB_08_02_02041225.oxy
Labels:,DATA,OXY
VariableData
Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin
Optode1,Optode2,Optode3,Optode4,Optode5,Optode6,Optode7,Optode8,Optode9,Optode10,Optode11,Optode12,Optode13,Optode14,Optode15,Optode16
-0.848877,-0.924014,-1.015113,-1.172316,-1.787835,-2.077067,-1.954841,-1.780957,1.107464,0.876726,0.887661,0.892345,-4.914161,-5.159114,-5.286571,-5.083299
5.99659,5.862021,5.833955,5.67989,2.559754,2.633367,2.68866,2.565119,-4.034058,-4.276498,-4.344365,-4.255429,-2.134333,-2.456538,-2.736752,-2.243256
2.118523,2.26495,2.120877,2.105463,3.029853,2.591612,2.691447,3.295125,1.462154,1.827604,1.77201,1.465838,-3.432567,-3.595729,-3.974829,-3.467191
7.072559,6.515197,6.42301,6.560264,-0.948052,-0.680538,-0.786188,-0.839223,-0.925353,-0.817945,-0.79385,-0.741867,-5.202491,-5.206582,-5.332262,-5.209445
5.410073,5.323364,5.103273,5.029987,-0.306929,-0.196944,-0.182031,-0.316605,-1.292634,-1.036845,-1.046328,-1.170313,-1.330839,-1.500951,-1.917737,-1.332666
1.850221,1.942776,1.724313,1.816852,-1.811856,-1.651804,-1.720576,-1.673647,0.316636,0.47101,0.455025,0.323564,-4.633919,-4.871688,-4.882615,-4.742428
4.023793,3.77815,3.688852,3.792369,-6.037515,-5.657854,-5.775492,-6.195912,2.011815,2.475087,2.46294,2.084429,-7.756625,-8.19694,-8.220317,-8.03445
4.810644,4.562609,4.394544,4.435465,-5.387854,-5.645217,-5.628334,-5.400336,0.377419,0.763442,0.738094,0.206552,-2.685825,-2.963331,-3.042513,-2.8229
0.378971,0.537733,0.39675,0.457623,1.501988,1.124836,1.127048,1.569311,-0.721112,0.159691,-0.130993,-0.499971,-0.069764,-0.557195,-0.82462,-0.305026
0.264486,0.429921,0.418348,0.396954,-2.759245,-2.757351,-2.690544,-2.774915,-2.706618,-2.215951,-2.346612,-2.567303,4.652351,4.369414,4.28139,4.614611
5.328922,5.123549,5.981835,5.253354,-0.644651,-0.579825,-0.596756,-0.544177,-5.441596,-5.141136,-5.326869,-5.36814,1.310069,1.069014,0.700794,1.282032
2.45863,2.4741,2.302316,2.611219,-6.278383,-6.171802,-6.253068,-6.343719,-7.116266,-6.540418,-6.76576,-6.855073,4.035076,3.722701,3.484483,4.04777
-1.433434,-1.132943,-1.101905,-1.149501,-2.349702,-2.544522,-2.418104,-2.364928,-2.399162,-1.677589,-1.899557,-2.206143,-0.715789,-0.833838,-1.03719,-0.708693
4.737963,4.59932,4.487288,4.791233,-1.995134,-1.792548,-1.863993,-2.147536,-6.978044,-6.560203,-6.862092,-6.875517,-2.146769,-2.417669,-2.873876,-2.102737
-0.337872,-0.496273,-0.729821,-0.348351,-5.984474,-5.967434,-5.907849,-6.205453,-1.804669,-1.335999,-1.441278,-1.603568,1.915369,1.800247,1.810377,1.909823
-5.686152,-5.333608,-5.406665,-5.445014,1.071777,0.759115,0.940978,1.065889,4.085238,4.033681,4.147421,4.115095,-2.250524,-2.24659,-2.204379,-2.312463
3.255927,3.305895,3.201396,3.325579,0.532671,0.208644,0.185188,0.54986,-0.565267,-0.409288,-0.518028,-0.548049,-3.883895,-4.054126,-4.491805,-3.856215
-0.144981,-0.392581,-0.582243,-0.239606,-5.760952,-6.11713,-6.085938,-5.874184,-0.834045,-0.463379,-0.542586,-0.639026,4.732988,4.60704,4.330523,4.67801
-4.666813,-4.529791,-4.562383,-4.5864,1.804255,1.729666,1.804337,1.809041,-0.584537,-0.048295,-0.292379,-0.506149,-2.135252,-1.991489,-2.253613,-2.141759
2.366402,2.132899,2.01917,2.29732,-1.698895,-1.611471,-1.778027,-1.778355,-6.43452,-6.055046,-6.287,-6.310966,1.453254,1.320302,0.855121,1.541283
-1.446042,-1.745186,-1.977445,-1.632012,-2.515743,-1.693094,-1.811755,-2.018727,0.470181,0.765713,0.739671,0.613565,0.532634,0.594077,0.455324,0.586929
-5.903835,-5.850003,-5.828398,-5.943699,4.625775,4.32584,4.187263,4.807649,0.522653,0.610442,0.648701,0.621597,-0.762731,-0.737688,-1.11569,-0.737367
-0.480308,-0.720442,-0.699048,-0.66523,0.678424,1.234828,1.205901,1.205659,1.822081,1.817351,1.909028,1.825297,-0.715888,-0.731917,-1.024253,-0.648041
-4.213828,-4.457609,-4.543703,-4.463034,4.29004,3.819444,4.02005,4.312604,5.644207,5.181829,5.429692,5.511603,-5.672849,-5.636117,-5.997812,-5.614452
-3.667787,-3.778622,-3.636172,-3.783969,4.306808,4.19729,4.280754,4.302557,4.360487,3.943949,4.081326,4.276136,-1.264187,-0.841471,-2.049115,-0.849743
2.423242,1.991506,2.067854,2.180251,0.723051,0.935699,0.802334,0.726864,3.00759,2.871462,2.951194,3.190228,-2.21236,-2.07807,-1.891144,-2.11891
-2.340091,-2.693653,-2.700808,-2.56983,-0.5139,-0.808159,-0.649614,-0.627375,7.476922,6.982579,7.150733,7.329534,-3.672183,-3.617597,-3.536692,-3.63488
-4.456011,-4.454668,-4.247941,-4.509827,4.760688,4.734151,4.653811,4.862926,4.763303,4.731464,4.750277,4.83803,-2.998639,-2.909058,-2.836582,-2.948982
-0.098818,-0.315377,0.052654,-0.198273,2.812013,2.695209,2.828882,2.860314,9.601742,9.354388,9.48787,9.582772,-6.857519,-6.98451,-6.312984,-6.875614
-2.652375,-2.942767,-3.087836,-2.884133,-1.573089,-1.578052,-1.62678,-1.629832,1.892038,2.175216,1.924265,1.991458,-1.72478,-1.688173,-1.672602,-1.711039
1.316259,1.053365,1.426237,1.313166,-4.932367,-4.547856,-4.63447,-5.135366,5.987036,6.250102,6.130437,6.015099,-6.452168,-6.581391,-6.439432,-6.43729
-0.914015,-1.183451,-1.209239,-1.043632,-1.952262,-1.947543,-2.076031,-2.066933,1.913288,2.212982,2.0769,2.04224,-0.568543,-0.534058,-0.519036,-0.541518
