fnirSoft:,Exported CSV File
Version:,4.3
ExportDate:,2/26/2025 10:44:27 AM
VariableInfo
Name:,oxygraph1.hbr.Block1
Size:,2209 x 16
Type:,Numeric
Content:,Hemoglobin
Date:,2/26/2025 10:44:05 AM
Notes:,Deoxygenated-hemoglobin concentration changes data saved by Oxygraph from file C:\Users\NeuroLabPC_1\Documents\COBI Studio Data\sudeep data\Subject 08\SUB_08_02_02041225.oxy
Labels:,DATA,HBR
VariableData
Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin,Hemoglobin
Optode1,Optode2,Optode3,Optode4,Optode5,Optode6,Optode7,Optode8,Optode9,Optode10,Optode11,Optode12,Optode13,Optode14,Optode15,Optode16
0.26715,0.394709,0.370228,0.31772,1.436501,1.40215,1.489142,1.5133,-0.700473,-0.820652,-0.698135,-0.758735,0.477485,0.39877,0.398385,0.403685
2.90902,2.807333,2.855869,2.792158,1.600385,1.681214,1.714255,1.567925,-3.195276,-3.218381,-3.144927,-3.178902,1.287962,1.262666,1.166331,1.281618
1.273194,1.204199,0.911803,1.093485,3.667,3.725533,3.811085,3.741066,-2.634363,-2.813669,-2.722324,-2.688394,1.230583,1.017796,0.725039,1.142457
0.716785,0.669585,0.669457,0.648874,2.514244,2.60479,2.697918,2.545954,-3.303623,-3.394712,-3.392095,-3.297851,1.273973,1.338062,1.323131,1.355993
3.063013,2.682153,2.802217,2.782177,2.713128,3.085372,3.003015,2.736067,-2.603626,-2.949265,-2.90147,-2.58168,-1.141518,-1.009416,-0.747741,-1.101131
0.480013,0.365693,0.420668,0.501501,0.04962,0.198265,0.215836,0.050288,-1.759716,-1.835577,-1.873291,-1.8049,-0.430164,-0.200189,0.016746,-0.279807
0.867275,0.788127,0.837015,0.92719,0.662364,0.513472,0.506201,0.310275,-1.518372,-1.597824,-1.686703,-1.54811,-1.254329,-1.032889,-0.798492,-1.117096
4.305151,3.8571,4.142224,4.253256,-1.581808,-1.37051,-1.424543,-1.676843,0.372082,0.287936,0.232186,0.309719,-1.274098,-1.198554,-1.013486,-1.228644
0.282269,0.21787,0.217494,0.303857,0.147162,0.443115,0.417746,0.181332,-1.589275,-1.629066,-1.727319,-1.582571,-0.866448,-0.657478,-0.389618,-0.7245
0.061175,-0.31069,-0.279079,0.032041,-1.670835,-1.497061,-1.520829,-1.633178,0.21686,0.250319,0.18007,0.208808,-1.498799,-1.264149,-0.936773,-1.358088
2.235389,2.364473,2.396998,2.311619,0.129189,0.430423,0.371535,0.091933,-0.9154,-0.891246,-0.973779,-0.949437,-1.012661,-0.90127,-0.6427,-0.952468
0.833186,0.719963,0.723837,0.853935,1.413818,1.537906,1.552027,1.476444,-3.466154,-3.384118,-3.522693,-3.421563,2.802147,2.979908,2.972254,2.943736
0.635773,0.712616,0.736678,0.729581,-0.005476,0.450116,0.33403,0.061276,-2.133474,-1.913613,-2.007639,-2.070796,-0.554684,-0.363195,-0.1173,-0.434152
3.839937,3.713036,3.688471,3.84909,-1.88893,-1.82264,-1.817263,-1.894,0.454151,0.462017,0.107156,0.338293,-0.157331,0.003286,0.153629,-0.027147
0.468147,0.544736,0.523038,0.561378,3.315011,3.431223,3.389023,3.375869,-3.095113,-3.179754,-3.308833,-3.118627,0.634803,0.78787,1.007105,0.72766
1.299294,1.646897,1.664783,1.526598,0.178923,0.402683,0.30118,0.133609,-2.84504,-3.243022,-3.346697,-2.998125,0.035442,0.086364,0.756093,0.03923
2.407182,2.500605,2.433765,2.515425,-0.109206,-0.023022,-0.075042,-0.152182,-0.650995,-0.695657,-0.73042,-0.750567,-0.463019,-0.359817,-0.266699,-0.415505
-0.155942,0.037416,0.009729,-0.020615,-0.08656,0.015988,-0.03174,-0.119676,-0.853348,-0.912691,-0.990068,-0.979857,-2.044113,-1.984063,-2.065206,-2.011465
0.966425,1.31626,1.307749,1.216498,0.077482,0.128078,0.158146,0.096227,-1.709953,-1.991583,-2.053426,-1.844121,-0.377751,-0.292874,-0.377566,-0.314063
1.940711,2.090186,1.945519,2.059043,-0.517536,-0.40844,-0.412541,-0.562331,0.202868,-0.049826,-0.042225,0.057981,-1.886773,-1.807344,-1.871923,-1.860856
-0.35847,-0.124518,-0.241078,-0.222766,1.42813,1.649625,1.607833,1.510815,-1.753206,-1.773201,-1.806337,-1.772746,-1.355553,-1.296713,-1.422797,-1.317847
1.324197,1.435316,1.349783,1.309714,-0.470074,-0.409089,-0.405592,-0.483598,-0.454397,-0.690789,-0.512358,-0.581692,0.700651,0.816297,0.647206,0.843959
0.052445,0.024523,-0.060056,0.004074,1.173366,1.308213,1.334834,1.284562,-2.843521,-2.958595,-2.878322,-2.775991,-0.220153,-0.130658,-0.240444,-0.135398
-0.573874,-0.692658,-0.692569,-0.609634,-0.698107,-0.566487,-0.560708,-0.70528,2.43849,2.214704,2.370193,2.315895,-0.001408,0.109635,0.246249,-0.030834
1.203257,1.090526,1.106485,1.095644,-1.148468,-0.897659,-0.84648,-1.158458,-0.281067,-0.485129,-0.322287,-0.390461,-0.252224,-0.138787,-0.166372,-0.18088
0.245507,0.283268,0.221614,0.281382,0.964539,1.010077,1.066891,1.051905,-1.722141,-1.867827,-1.790918,-1.689912,-0.510739,-0.360342,-0.321085,-0.428703
-1.272056,-1.180765,-1.228595,-1.204569,0.55435,0.710852,0.707191,0.544458,-1.480715,-1.375255,-1.379855,-1.427231,-1.760734,-1.681523,-1.65541,-1.776495
0.279654,0.453554,0.445435,0.359133,-1.241923,-1.172859,-1.144455,-1.306016,1.227643,1.207171,0.989679,1.089432,-1.06663,-0.890307,-0.790248,-1.012257
0.362686,0.421851,0.39852,0.413404,0.257973,0.298407,0.34346,0.185885,-2.078686,-2.212417,-2.111598,-2.084465,0.299427,0.348668,0.403176,0.306036
-0.916264,-0.878041,-0.854597,-0.86472,1.725483,1.768427,1.887759,1.783923,1.24822,0.920653,1.166201,1.181363,-0.16308,-0.106041,0.043874,-0.228391
1.071757,1.340916,1.286019,1.179099,2.382032,2.566688,2.591791,2.394618,-1.866453,-2.161455,-1.994029,-1.93727,-2.035384,-1.980479,-1.863167,-2.071052
0.417075,0.508963,0.478432,0.477123,-1.534122,-1.380598,-1.274266,-1.600817,-2.092396,-2.217457,-2.072124,-2.074728,1.821274,1.819002,2.07575,1.737416
0.029567,0.424811,0.431988,0.234416,1.367454,1.386116,1.483358,1.490454,-0.791199,-1.04336,-0.871968,-0.854568,-1.67657,-1.689321,-1.583484,-1.763012
3.079801,3.244939,3.188949,3.180551,-0.145366,0.001512,-0.010684,-0.200785,-3.054603,-3.35827,-3.187187,-3.068775,0.225988,0.200715,0.220038,0.190089
-0.100584,0.052596,0.014181,0.001218,-1.14812,-1.121147,-1.0715,-1.296994,-0.68649,-0.783727,-0.638371,-0.694064,0.774273,0.764257,1.03338,0.670197
-0.105794,0.117287,0.156038,0.013569,1.271167,1.241205,1.288337,1.351712,-0.243536,-0.450628,-0.294961,-0.316999,-1.989163,-2.027024,-1.942418,-2.093414
2.29619,2.355978,2.284539,2.322506,0.335863,0.443316,0.448194,0.309104,-2.008111,-2.380578,-2.176835,-2.042011,-0.215283,-0.299154,-0.170402,-0.296905
-1.010429,-0.848006,-0.901155,-0.951951,-0.51442,-0.537238,-0.45885,-0.443765,0.279402,0.168178,0.333943,0.253294,0.241863,0.213835,0.445626,0.137364
1.445872,1.478058,1.486773,1.429989,1.563617,1.730122,1.735596,1.586761,-1.736969,-1.918931,-1.795445,-1.763416,-1.341251,-1.429524,-1.365605,-1.429709
0.81759,0.846187,0.757956,0.816037,-1.068935,-1.140735,-1.097018,-0.985733,-0.527698,-0.667389,-0.570905,-0.543737,-0.060825,-0.154176,-0.039491,-0.169292
0.116902,0.249243,0.230494,0.172799,-0.804779,-0.767059,-0.718299,-0.724449,-0.238585,-0.298917,-0.204959,-0.213283,0.473357,0.473745,0.733285,0.417343
4.085186,4.13698,4.072514,4.097311,0.73591,0.954986,0.948577,0.786834,-3.883504,-4.163757,-4.094478,-3.900412,2.208436,2.455711,1.798757,2.611329
0.095183,0.265947,0.213683,0.166476,-0.535941,-0.528122,-0.480765,-0.451252,-2.359156,-2.438709,-2.368637,-2.360041,-1.194442,-1.27147,-1.252338,-1.27921
0.299608,0.729542,0.731915,0.532396,-1.114825,-0.946075,-0.951224,-1.087736,-1.892571,-1.756135,-1.742019,-1.835841,0.746796,0.72735,0.989772,0.626055
2.749784,2.945315,2.931857,2.903174,-1.723219,-1.710319,-1.689893,-1.756051,-0.890815,-1.031071,-0.904112,-0.887265,0.419946,0.350543,0.580716,0.290798
-0.651611,-0.341788,-0.353864,-0.47493,0.586669,0.563923,0.672361,0.6073,0.852794,0.833695,0.920183,0.808675,-1.635327,-1.809157,-1.766916,-1.776867
1.268286,1.798838,1.787352,1.532202,-0.81276,-0.80369,-0.737197,-0.894019,0.61015,0.772484,0.808047,0.646567,1.141975,1.176795,1.212955,1.229452
1.070707,1.289803,1.203262,1.211665,0.506237,0.50285,0.562721,0.432478,1.79999,1.730699,1.827745,1.71222,0.701711,0.628492,0.788755,0.606393
-0.940061,-0.646185,-0.705278,-0.770204,0.318083,-0.271769,-0.13954,-0.108018,-0.228146,-0.445929,-0.280326,-0.223864,1.263853,1.281532,1.463344,1.207625
1.673415,1.746825,1.763902,1.62585,-2.107798,-2.143261,-2.103346,-2.217565,2.799359,2.710504,2.85883,2.732737,-0.348463,-0.230267,0.118735,-0.351673
0.815574,0.807908,0.781297,0.78871,0.369887,0.300559,0.372473,0.274547,1.492442,1.279204,1.439024,1.402154,-0.353021,-0.396489,-0.132685,-0.463412
-1.290501,-1.503886,-1.478324,-1.326316,1.532511,1.721635,1.743281,1.631353,0.366206,0.073825,0.221902,0.270558,1.244882,1.259284,1.527922,1.180788
